draw,phase,participant_id,archetype,amount,player_tvl_before_deposit,early_boost,second_draw_weight,entered_at_minute,withdrawn_at_minute,probability_if_player_side_wins,probability_side_and_wallet,profit_if_win,payout_multiple,ev,status,pnl,fee_paid
261,bootstrap,player_01120,occasional_player,2.579726136,30.347689109,1.398839158,3.608621937,70,,0.042618835,0.038356951,59.362275414,23.01107648,-0.20381981,lost,-2.579726136,0.0
261,bootstrap,player_00391,occasional_player,4.828447565,32.927415245,1.390239911,6.712700515,80,,0.079278871,0.071350984,57.225990056,11.851840428,-0.400802389,lost,-4.828447565,0.0
261,bootstrap,player_00048,persistent_player,0.980945708,37.75586281,1.374144787,1.347961431,80,,0.015919802,0.014327821,60.88111682,62.063696618,-0.094597123,lost,-0.980945708,0.0
261,bootstrap,player_01121,opportunistic_player,3.615513588,38.736808518,1.370874908,4.956416856,90,,0.05853667,0.052683003,58.378277334,16.14660709,-0.349494537,lost,-3.615513588,0.0
261,bootstrap,player_00359,occasional_player,0.446809737,42.352322106,1.358822972,0.607135335,90,,0.007170438,0.006453394,61.388545993,137.393035355,-0.047761803,lost,-0.446809737,0.0
261,bootstrap,player_00308,occasional_player,0.398317766,42.799131843,1.357333579,0.540650079,100,,0.006385229,0.005746706,61.434613365,154.235182583,-0.042982101,lost,-0.398317766,0.0
261,bootstrap,player_00222,occasional_player,7.988145022,43.197449609,1.356005828,10.831971205,100,,0.12792861,0.115135749,54.224277472,6.788093772,-0.825271153,lost,-7.988145022,0.0
261,bootstrap,player_01122,occasional_player,7.160627236,51.185594631,1.329378184,9.519181628,110,,0.112424198,0.101181778,55.010419369,7.68234647,-0.870050189,lost,-7.160627236,0.0
261,countdown,player_01123,occasional_player,2.254773469,58.346221867,1.0,2.254773469,110,,0.026629505,0.023966555,59.670980447,26.464290656,-0.770626489,lost,-2.254773469,0.0
262,bootstrap,player_00529,opportunistic_player,10.109886343,0,1.5,15.164829514,0,,0.13790358,0.124113222,72.64384626,7.185426601,0.160946067,lost,-10.109886343,0.0
262,bootstrap,player_01093,opportunistic_player,4.517245028,10.109886343,1.466241983,6.623374308,10,,0.060230617,0.054207555,77.956855509,17.257610563,-0.046525699,lost,-4.517245028,0.0
262,bootstrap,player_00349,occasional_player,1.503848781,14.627131371,1.451158408,2.182322802,20,,0.019845269,0.017860743,80.819581944,53.741827612,-0.033491183,lost,-1.503848781,0.0
262,bootstrap,player_00240,opportunistic_player,8.884171065,16.380581658,1.445303445,12.840323048,30,,0.116765343,0.105088809,73.808275774,8.307840454,-0.194120333,lost,-8.884171065,0.0
262,bootstrap,player_00998,occasional_player,3.974972476,25.264752723,1.415638226,5.627122983,30,,0.05117106,0.046053954,78.472014433,19.741523975,-0.177962707,lost,-3.974972476,0.0
262,bootstrap,player_00703,occasional_player,5.424040834,29.239725199,1.402365358,7.606486964,40,,0.069170694,0.062253625,77.095399493,14.213646588,-0.286906553,lost,-5.424040834,0.0
262,bootstrap,player_01124,occasional_player,1.24791696,34.663766033,1.384253892,1.727433908,40,,0.015708671,0.014137804,81.062717174,64.958422533,-0.084225341,lost,-1.24791696,0.0
262,bootstrap,player_01125,player_whale,12.68701721,35.911682993,1.38008696,17.509187017,50,,0.159222336,0.143300102,70.195571936,5.532866455,-0.809933708,lost,-12.68701721,0.0
262,bootstrap,player_00674,occasional_player,11.288647164,48.598700203,1.337723621,15.101089965,60,,0.137323955,0.12359156,71.52402348,6.33592515,-1.053700017,lost,-11.288647164,0.0
262,bootstrap,player_00607,opportunistic_player,1.941842623,59.887347367,1.300029593,2.524452875,60,,0.022956479,0.020660831,80.403487794,41.405769366,-0.240519662,lost,-1.941842623,0.0
262,bootstrap,player_00087,persistent_player,13.602666111,61.579588484,1.294379015,17.60700556,70,,0.160111863,0.144100677,69.32570548,5.096479243,-1.652631647,lost,-13.602666111,0.0
262,countdown,player_00202,occasional_player,2.379475008,75.182254595,1.0,2.379475008,70,,0.021638102,0.019474292,79.987737028,33.615707986,-0.77543191,lost,-2.379475008,0.0
262,countdown,player_01126,occasional_player,1.573666253,77.561729603,1.0,1.573666253,70,,0.014310363,0.012879326,80.753255345,51.315363211,-0.513350956,lost,-1.573666253,0.0
262,countdown,player_01127,occasional_player,0.750289588,79.135395856,1.0,0.750289588,70,,0.006822867,0.006140581,81.535463177,108.671990763,-0.245007288,lost,-0.750289588,0.0
262,countdown,player_01128,occasional_player,0.749842287,79.885685444,1.0,0.749842287,70,,0.0068188,0.00613692,81.535888113,108.737383216,-0.244861359,lost,-0.749842287,0.0
262,bootstrap,player_00116,occasional_player,0.249601506,16.130980152,1.446136892,0.360957946,20,70,0.0,0.0,0.0,0.0,0.0,pending_withdrawn,0.0,0.0
263,bootstrap,player_00425,opportunistic_player,0.861265597,2.908678336,1.490329423,1.28356946,10,,0.007941697,0.007147527,125.794773693,146.058050073,0.044011895,lost,-0.861265597,0.0
263,bootstrap,player_00955,opportunistic_player,1.036233172,3.769943933,1.487465946,1.541361555,20,,0.009536707,0.008583037,125.628554496,121.235797011,0.050935342,lost,-1.036233172,0.0
263,bootstrap,player_01129,opportunistic_player,0.886467264,4.806177105,1.484020748,1.315535812,20,,0.008139479,0.007325531,125.770832109,141.878710266,0.041364728,lost,-0.886467264,0.0
263,bootstrap,player_00713,occasional_player,36.14555456,5.692644369,1.481073481,53.534222331,30,,0.331226773,0.298104095,92.274699178,2.552864392,2.13704902,lost,-36.14555456,0.0
263,bootstrap,player_00302,player_whale,47.487631641,38.929520593,1.370569766,65.085112174,40,,0.402694402,0.362424962,81.499725951,1.716230588,-0.73939347,won,81.499725951,3.83213685
263,bootstrap,player_00083,persistent_player,0.84439936,86.417152234,1.212686103,1.02399137,40,,0.006335636,0.005702073,125.810796618,148.994424413,-0.12220224,lost,-0.84439936,0.0
263,bootstrap,player_00369,occasional_player,1.723085796,87.261551594,1.209878702,2.084724805,50,,0.012898603,0.011608743,124.976044504,72.530366621,-0.252268217,lost,-1.723085796,0.0
263,bootstrap,player_00748,occasional_player,2.987172577,88.98463739,1.204149903,3.597003567,50,,0.022255369,0.020029832,123.775162062,41.43555783,-0.448144274,lost,-2.987172577,0.0
263,countdown,player_00772,occasional_player,1.74850604,91.971809967,1.0,1.74850604,50,,0.010818351,0.009736516,124.951895272,71.462089586,-0.514885557,lost,-1.74850604,0.0
263,countdown,player_01130,occasional_player,6.412643233,93.720316007,1.0,6.412643233,50,,0.039676286,0.035708658,120.520964938,18.794272589,-1.880014492,lost,-6.412643233,0.0
263,countdown,player_01131,occasional_player,1.709922633,100.13295924,1.0,1.709922633,50,,0.010579628,0.009521665,124.988549508,73.096026157,-0.503542205,lost,-1.709922633,0.0
263,countdown,player_01132,occasional_player,2.747331959,101.842881873,1.0,2.747331959,50,,0.016998284,0.015298455,124.003010649,45.135794472,-0.808247505,lost,-2.747331959,0.0
263,countdown,player_01133,occasional_player,13.789500137,104.590213832,1.0,13.789500137,50,,0.085318352,0.076786517,113.51295088,8.231839425,-4.014388336,lost,-13.789500137,0.0
263,countdown,player_01134,occasional_player,1.451917148,118.379713969,1.0,1.451917148,50,,0.008983297,0.008084968,125.233654719,86.253995203,-0.427668416,lost,-1.451917148,0.0
263,countdown,player_00715,occasional_player,4.29873752,119.831631117,1.0,4.29873752,50,,0.026597135,0.023937422,122.529175366,28.503525697,-1.262804275,lost,-4.29873752,0.0
263,bootstrap,player_01120,occasional_player,2.908678336,0,1.5,4.363017504,0,40,0.0,0.0,0.0,0.0,0.0,pending_withdrawn,0.0,0.0
264,bootstrap,player_00915,occasional_player,2.999585196,3.673272194,1.487791151,4.46275631,10,,0.057416464,0.051674817,53.441929173,17.816439835,-0.082980245,lost,-2.999585196,0.0
264,bootstrap,player_01103,occasional_player,4.53495281,6.67285739,1.477821434,6.701850464,20,,0.086223967,0.077601571,51.98332994,11.462816068,-0.149045296,lost,-4.53495281,0.0
264,bootstrap,player_01135,opportunistic_player,3.143714493,11.2078102,1.462748618,4.59846403,30,,0.059162438,0.053246194,53.305006341,16.956058338,-0.13803494,lost,-3.143714493,0.0
264,bootstrap,player_01136,occasional_player,3.769678162,14.351524693,1.452299859,5.474703062,30,,0.070435863,0.063392276,52.710340855,13.982716452,-0.189281188,lost,-3.769678162,0.0
264,bootstrap,player_00460,occasional_player,2.74409387,18.121202855,1.439770585,3.950865637,40,,0.050830634,0.045747571,53.684645933,19.563706082,-0.162616097,lost,-2.74409387,0.0
264,bootstrap,player_00914,occasional_player,0.878238712,20.865296725,1.430650044,1.256452252,50,,0.016165132,0.014548619,55.457208333,63.145939225,-0.058635763,lost,-0.878238712,0.0
264,bootstrap,player_00103,opportunistic_player,13.806455427,21.743535437,1.427731044,19.711905017,60,,0.253607368,0.228246631,43.175402454,3.127189501,-0.800538332,lost,-13.806455427,0.0
264,bootstrap,player_01137,occasional_player,6.701865251,35.549990864,1.381842548,9.260922557,70,,0.11914821,0.107233389,49.924763121,7.449383306,-0.629599995,lost,-6.701865251,0.0
264,bootstrap,player_00053,persistent_player,2.500578449,42.251856115,1.359567569,3.399705363,70,,0.043739574,0.039365617,53.915985583,21.561405364,-0.279705618,lost,-2.500578449,0.0
264,bootstrap,player_00910,occasional_player,1.218706048,44.752434564,1.3512564,1.646784347,80,,0.021187026,0.019068323,55.133764364,45.239591987,-0.144158919,lost,-1.218706048,0.0
264,bootstrap,player_00110,occasional_player,5.234366016,45.971140612,1.347205789,7.051768196,80,,0.090725902,0.081653312,51.318887394,9.80422218,-0.616605561,lost,-5.234366016,0.0
264,bootstrap,player_00897,occasional_player,1.340076313,47.532234434,1.342017183,1.798405439,90,,0.023137737,0.020823963,55.018462612,41.056216037,-0.166468178,lost,-1.340076313,0.0
264,bootstrap,player_00848,occasional_player,0.276931687,48.872310747,1.337563174,0.370413626,90,,0.004765629,0.004289066,56.028450007,202.318667877,-0.035434187,lost,-0.276931687,0.0
264,bootstrap,player_00070,persistent_player,3.073135012,49.149242434,1.336642736,4.107683591,100,,0.052848206,0.047563386,53.372056848,17.367299725,-0.388410581,lost,-3.073135012,0.0
264,bootstrap,player_00241,occasional_player,2.965402073,52.222377446,1.326428562,3.933394007,100,,0.05060585,0.045545265,53.47440314,18.032766493,-0.394836207,lost,-2.965402073,0.0
264,bootstrap,player_00902,opportunistic_player,3.673272194,0,1.5,5.509908291,0,90,0.0,0.0,0.0,0.0,0.0,pending_withdrawn,0.0,0.0
265,bootstrap,player_01065,occasional_player,3.742037522,0,1.5,5.613056283,0,,0.046828476,0.042145628,87.991049975,23.514208358,0.124111089,lost,-3.742037522,0.0
265,bootstrap,player_01138,occasional_player,3.273365105,3.742037522,1.487519498,4.869194418,10,,0.040622602,0.036560342,88.436288771,27.01693393,0.079571219,lost,-3.273365105,0.0
265,bootstrap,player_00699,occasional_player,4.323097669,7.015402627,1.47660212,6.383495183,20,,0.053256076,0.047930468,87.439042835,20.226016049,0.075104684,lost,-4.323097669,0.0
265,bootstrap,player_01139,occasional_player,4.444559791,11.338500296,1.462183657,6.49876269,30,,0.054217727,0.048795954,87.323653819,19.647312203,0.033357751,lost,-4.444559791,0.0
265,bootstrap,player_00883,occasional_player,18.207674803,15.783060087,1.447360092,26.353061883,40,,0.219857714,0.197871943,74.248694558,4.077878991,0.08684662,lost,-18.207674803,0.0
265,bootstrap,player_00626,occasional_player,0.700425569,33.99073489,1.386633572,0.971233609,50,,0.008102785,0.007292507,90.88058133,129.750519331,-0.03257046,lost,-0.700425569,0.0
265,bootstrap,player_00077,persistent_player,1.489755894,34.691160459,1.384297502,2.062265362,50,,0.01720502,0.015484518,90.130717522,60.500326184,-0.07105705,lost,-1.489755894,0.0
265,bootstrap,player_01140,occasional_player,19.492194977,36.180916353,1.379328845,26.886146775,60,,0.224305122,0.20187461,73.028400393,3.746545757,-0.814635853,lost,-19.492194977,0.0
265,bootstrap,player_00754,occasional_player,0.845734492,55.67311133,1.314318172,1.111564212,60,,0.009273532,0.008346179,90.742537854,107.294356222,-0.081322382,lost,-0.845734492,0.0
265,bootstrap,player_00742,opportunistic_player,1.635942274,56.518845822,1.311497466,2.145534146,70,,0.017899713,0.016109741,89.991840461,55.009178435,-0.159842397,lost,-1.635942274,0.0
265,bootstrap,player_00470,opportunistic_player,17.558661995,58.154788096,1.306041245,22.932336779,70,,0.191319368,0.172187431,74.865256726,4.263722187,-1.64442485,lost,-17.558661995,0.0
265,countdown,player_01141,occasional_player,2.448383578,75.713450091,1.0,2.448383578,70,,0.020426318,0.018383686,89.220021222,36.440377245,-0.763180407,lost,-2.448383578,0.0
265,countdown,player_01142,occasional_player,3.567734896,78.161833669,1.0,3.567734896,70,,0.029764816,0.026788334,88.15663747,24.709413687,-1.110591734,lost,-3.567734896,0.0
265,countdown,player_01143,occasional_player,1.266031434,81.729568565,1.0,1.266031434,70,,0.010562218,0.009505996,90.343255759,71.359409674,-0.395193921,lost,-1.266031434,0.0
265,countdown,player_01144,occasional_player,4.048645702,82.995599999,1.0,4.048645702,70,,0.033776948,0.030399253,87.699772204,21.661508232,-1.259562351,lost,-4.048645702,0.0
265,countdown,player_01145,occasional_player,2.706720594,87.044245701,1.0,2.706720594,70,,0.022581566,0.020323409,88.974601057,32.87173462,-0.843443571,won,88.974601057,4.352212285
266,bootstrap,player_01146,occasional_player,5.555464571,0,1.5,8.333196856,0,,0.078489101,0.070640191,72.285189668,13.011547233,-0.056785913,lost,-5.555464571,0.0
266,bootstrap,player_01147,occasional_player,7.102479046,5.555464571,1.481392689,10.521560535,10,,0.099100962,0.089190866,70.815525916,9.970536408,-0.152904723,won,70.815525916,3.446978058
266,bootstrap,player_01079,occasional_player,1.326637294,12.657943617,1.457603854,1.933711632,10,,0.018213333,0.016391999,76.302575581,57.515777618,-0.054139278,lost,-1.326637294,0.0
266,bootstrap,player_01148,player_whale,26.571259597,13.984580911,1.453160453,38.612303643,20,,0.363683355,0.32731502,52.320184393,1.969051719,-0.748905065,lost,-26.571259597,0.0
266,bootstrap,player_00857,occasional_player,0.95832784,40.555840508,1.364163453,1.307315815,30,,0.012313407,0.011082066,76.652469562,79.985644122,-0.098239853,lost,-0.95832784,0.0
266,bootstrap,player_00631,opportunistic_player,7.306564232,41.514168348,1.360953658,9.943895317,30,,0.093660022,0.08429402,70.62164499,9.665506625,-0.737682216,lost,-7.306564232,0.0
266,bootstrap,player_00762,occasional_player,1.148164359,48.82073258,1.336481265,1.534500155,40,,0.014453221,0.013007899,76.472124869,66.60381353,-0.138487472,lost,-1.148164359,0.0
266,bootstrap,player_00267,opportunistic_player,4.448030737,49.968896939,1.332635637,5.927604274,40,,0.055831194,0.050248074,73.33725181,16.48757757,-0.539470067,lost,-4.448030737,0.0
266,bootstrap,player_00927,occasional_player,1.516922818,54.416927676,1.317737533,1.998906131,50,,0.01882739,0.016944651,76.121804333,50.181725418,-0.201361703,lost,-1.516922818,0.0
266,bootstrap,player_00878,occasional_player,1.685536387,55.933850494,1.312656796,2.212530793,50,,0.020839488,0.018755539,75.961621442,45.066734856,-0.229222104,lost,-1.685536387,0.0
266,bootstrap,player_00845,opportunistic_player,13.081313787,57.619386881,1.307011309,17.097425062,60,,0.16103802,0.144934218,65.135632912,4.979288317,-1.745001814,lost,-13.081313787,0.0
266,bootstrap,player_00364,occasional_player,5.341339538,70.700700668,1.263197139,6.747164824,70,,0.063550509,0.057195458,72.488608449,13.571241434,-0.889820027,lost,-5.341339538,0.0
267,bootstrap,player_01149,occasional_player,4.543936568,0,1.5,6.815904852,0,,0.058689024,0.052820122,85.161263923,18.741736961,0.19430305,lost,-4.543936568,0.0
267,bootstrap,player_00642,occasional_player,0.192423144,4.543936568,1.484847467,0.285719018,10,,0.002460212,0.002214191,89.295201676,464.056452982,0.005719525,lost,-0.192423144,0.0
267,bootstrap,player_00670,occasional_player,0.231614676,4.736359712,1.484205799,0.343763845,10,,0.002960013,0.002664011,89.257969721,385.372685627,0.006786596,lost,-0.231614676,0.0
267,bootstrap,player_01150,occasional_player,2.221928951,4.967974388,1.48343344,3.296083707,20,,0.028381255,0.02554313,87.36717116,39.320416218,0.06645707,lost,-2.221928951,0.0
267,bootstrap,player_00896,occasional_player,2.4079538,7.189903339,1.476024038,3.554197691,20,,0.030603771,0.027543394,87.190447553,36.209352336,0.059890299,lost,-2.4079538,0.0
267,bootstrap,player_01151,occasional_player,0.68655522,9.597857139,1.467994304,1.007859152,30,,0.008678271,0.007810444,88.825776204,129.378924836,0.012575832,lost,-0.68655522,0.0
267,bootstrap,player_00539,occasional_player,6.349607725,10.284412359,1.465704868,9.306650955,40,,0.08013584,0.072122256,83.445876324,13.141894734,0.126645197,lost,-6.349607725,0.0
267,bootstrap,player_00146,occasional_player,0.762966803,16.634020084,1.444531016,1.102129211,40,,0.009489993,0.008540994,88.7531852,116.326404833,0.001590071,lost,-0.762966803,0.0
267,bootstrap,player_00533,occasional_player,3.490510109,17.396986887,1.441986772,5.033269406,50,,0.043339465,0.039005519,86.16201906,24.684649627,0.006433281,lost,-3.490510109,0.0
267,bootstrap,player_01114,occasional_player,1.284363331,20.887496996,1.43034707,1.837085327,50,,0.015818405,0.014236565,88.257858499,68.717205146,-0.009589692,lost,-1.284363331,0.0
267,bootstrap,player_00055,persistent_player,1.415279388,22.171860327,1.42606414,2.018279184,60,,0.017378593,0.015640734,88.133488244,62.272855093,-0.014670965,lost,-1.415279388,0.0
267,bootstrap,player_01079,occasional_player,0.53810494,23.587139715,1.421344649,0.764832577,70,,0.006585667,0.0059271,88.96680397,165.333557373,-0.007600391,lost,-0.53810494,0.0
267,bootstrap,player_00385,occasional_player,1.062877021,24.125244655,1.419550246,1.508807337,70,,0.012991735,0.011692562,88.468270493,83.2347193,-0.016028564,lost,-1.062877021,0.0
267,bootstrap,player_01152,opportunistic_player,39.222146588,25.188121676,1.416005901,55.538791025,80,,0.478222265,0.430400038,52.216964404,1.331313274,0.133250263,lost,-39.222146588,0.0
267,bootstrap,player_00036,persistent_player,1.435066276,64.410268264,1.285212946,1.844365757,80,,0.015881094,0.014292985,88.114690701,61.401129812,-0.155132967,lost,-1.435066276,0.0
267,countdown,player_00655,occasional_player,0.192082909,65.84533454,1.0,0.192082909,80,,0.001653949,0.001488554,89.2955249,464.880115386,-0.05887577,lost,-0.192082909,0.0
267,countdown,player_00419,occasional_player,0.387477043,66.037417449,1.0,0.387477043,80,,0.003336409,0.003002769,89.109900472,229.974658066,-0.118737134,lost,-0.387477043,0.0
267,countdown,player_01153,occasional_player,1.538841005,66.424894492,1.0,1.538841005,80,,0.013250343,0.011925309,88.016104708,57.196360392,-0.470870633,lost,-1.538841005,0.0
267,countdown,player_01154,player_whale,19.307871453,67.963735497,1.0,19.307871453,80,,0.166252341,0.149627107,71.135525783,3.684275916,-5.775087609,lost,-19.307871453,0.0
267,countdown,player_01155,occasional_player,0.451926053,87.27160695,1.0,0.451926053,80,,0.003891354,0.003502219,89.048673913,197.042576593,-0.138475382,lost,-0.451926053,0.0
268,bootstrap,player_00680,occasional_player,1.020709401,0,1.5,1.531064101,0,,0.013611755,0.01225058,84.590103016,82.873835524,0.028072673,lost,-1.020709401,0.0
268,bootstrap,player_00811,opportunistic_player,3.193811762,1.020709401,1.496610003,4.779890631,10,,0.042495086,0.038245578,82.525655773,25.839235974,0.084578778,lost,-3.193811762,0.0
268,bootstrap,player_00747,occasional_player,4.246774102,4.214521163,1.486002663,6.310717624,10,,0.056104733,0.05049426,81.52534155,19.197004501,0.084225402,won,81.52534155,3.981768008
268,bootstrap,player_00836,occasional_player,6.477182988,8.461295265,1.471898207,9.533754025,20,,0.08475878,0.076282902,79.406453109,12.259411731,0.074270007,lost,-6.477182988,0.0
268,bootstrap,player_00205,occasional_player,0.791322471,14.938478253,1.45038608,1.147723097,30,,0.010203705,0.009183334,84.8080206,107.172516525,-0.005235104,lost,-0.791322471,0.0
268,bootstrap,player_00269,occasional_player,8.59166617,15.729800724,1.447757927,12.4386528,30,,0.11058446,0.099526014,77.397694086,9.00846152,-0.033487934,lost,-8.59166617,0.0
268,bootstrap,player_00812,occasional_player,0.566795058,24.321466894,1.419223143,0.804408664,40,,0.007151506,0.006436355,85.021321642,150.003639661,-0.015919538,lost,-0.566795058,0.0
268,bootstrap,player_01037,opportunistic_player,3.180650074,24.888261952,1.417340694,4.508064784,50,,0.040078449,0.036070604,82.538159377,25.950091163,-0.088720861,lost,-3.180650074,0.0
268,bootstrap,player_01156,opportunistic_player,3.319260873,28.068912026,1.406777067,4.669460075,50,,0.041513316,0.037361984,82.406479118,24.826755796,-0.116377148,lost,-3.319260873,0.0
268,bootstrap,player_00533,occasional_player,6.191582731,31.388172899,1.395753083,8.641920685,60,,0.076830035,0.069147031,79.677773353,12.868724656,-0.253971672,lost,-6.191582731,0.0
268,bootstrap,player_00237,occasional_player,4.804191836,37.57975563,1.375189496,6.606674151,60,,0.058735902,0.052862312,80.995794703,16.859400596,-0.268606205,lost,-4.804191836,0.0
268,bootstrap,player_01157,occasional_player,0.809910695,42.383947466,1.359233735,1.100857939,70,,0.009787055,0.00880835,84.790361787,104.691001502,-0.055913571,lost,-0.809910695,0.0
268,bootstrap,player_01088,occasional_player,3.602642461,43.193858161,1.356543846,4.887142461,70,,0.043448597,0.039103737,82.137266609,22.799172413,-0.249891612,lost,-3.602642461,0.0
268,bootstrap,player_00088,persistent_player,3.277481953,46.796500622,1.344578691,4.406832394,80,,0.039178453,0.035260608,82.446169092,25.155338847,-0.254813896,lost,-3.277481953,0.0
268,bootstrap,player_00316,opportunistic_player,21.893461053,50.073982575,1.333693464,29.199165906,90,,0.259591937,0.233632744,64.760988947,2.95800599,-1.648144142,lost,-21.893461053,0.0
268,countdown,player_01158,occasional_player,2.701419947,71.967443628,1.0,2.701419947,90,,0.024016674,0.021615006,82.993427998,30.722149694,-0.849125271,lost,-2.701419947,0.0
268,countdown,player_00781,occasional_player,0.32771715,74.668863575,1.0,0.32771715,90,,0.002913533,0.00262218,85.248445655,260.128118576,-0.103321082,lost,-0.32771715,0.0
268,countdown,player_01159,occasional_player,8.885553537,74.996580725,1.0,8.885553537,90,,0.078996026,0.071096423,77.118501087,8.679088001,-2.770972884,lost,-8.885553537,0.0
269,bootstrap,player_00270,occasional_player,0.279736064,0,1.5,0.419604096,0,,0.005425744,0.00488317,56.530842864,202.086359749,-0.002320358,lost,-0.279736064,0.0
269,bootstrap,player_00601,occasional_player,3.086559425,0.279736064,1.49906931,4.626966509,10,,0.05982958,0.053846622,53.864360671,17.451263123,-0.019944737,lost,-3.086559425,0.0
269,bootstrap,player_01037,opportunistic_player,1.299195265,3.366295489,1.488800242,1.934242224,20,,0.025010966,0.022509869,55.562356623,42.766748094,-0.019249173,lost,-1.299195265,0.0
269,bootstrap,player_00234,opportunistic_player,17.020227832,4.665490754,1.484477783,25.266150078,30,,0.326707175,0.294036458,40.627375685,2.387005397,-0.069730701,lost,-17.020227832,0.0
269,bootstrap,player_01112,occasional_player,1.715264333,21.685718586,1.427851013,2.449141916,40,,0.031668942,0.028502048,55.167091009,32.162442807,-0.094000731,lost,-1.715264333,0.0
269,bootstrap,player_00931,occasional_player,0.535574876,23.400982919,1.422144281,0.761664747,40,,0.009848803,0.008863923,56.287795993,105.097902301,-0.031896903,lost,-0.535574876,0.0
269,bootstrap,player_00355,occasional_player,2.337682344,23.936557795,1.420362409,3.320356125,50,,0.042934288,0.038640859,54.575793898,23.346112032,-0.13849671,lost,-2.337682344,0.0
269,bootstrap,player_00550,occasional_player,0.684660472,26.274240139,1.412584875,0.967141027,50,,0.01250574,0.011255166,56.146164677,82.005851035,-0.045020082,lost,-0.684660472,0.0
269,bootstrap,player_01160,occasional_player,4.238024555,26.958900611,1.410306991,5.976915656,60,,0.07728527,0.069556743,52.770468798,12.451666599,-0.272699435,lost,-4.238024555,0.0
269,bootstrap,player_00118,occasional_player,3.411888513,31.196925166,1.396206966,4.763702507,60,,0.061597663,0.055437896,53.555298038,15.696672923,-0.253747527,lost,-3.411888513,0.0
269,bootstrap,player_01161,occasional_player,1.14664828,34.608813679,1.384855518,1.587942198,70,,0.020533089,0.01847978,55.707276259,48.582705988,-0.096000253,lost,-1.14664828,0.0
269,bootstrap,player_01094,occasional_player,0.888844436,35.755461959,1.381040587,1.227530242,70,,0.015872736,0.014285463,55.952189911,62.949361716,-0.076843961,lost,-0.888844436,0.0
269,bootstrap,player_01162,occasional_player,2.119879996,36.644306395,1.378083377,2.921371384,80,,0.037775165,0.033997649,54.782706129,25.842361941,-0.185325865,lost,-2.119879996,0.0
269,bootstrap,player_00765,opportunistic_player,3.408119027,38.764186391,1.371030478,4.672635058,90,,0.060420103,0.054378093,53.558879049,15.715084663,-0.310362304,won,53.558879049,2.613740721
269,bootstrap,player_00449,occasional_player,2.473557035,42.172305418,1.359691571,3.363274652,90,,0.043489252,0.039140327,54.446712942,22.011504959,-0.245679081,lost,-2.473557035,0.0
269,bootstrap,player_00617,occasional_player,3.376353143,44.645862453,1.351461978,4.563012899,100,,0.05900262,0.053102358,53.589056639,15.871875473,-0.351355554,lost,-3.376353143,0.0
269,bootstrap,player_01163,opportunistic_player,2.508306871,48.022215596,1.340228758,3.361705002,110,,0.043468955,0.03912206,54.413700598,21.693398534,-0.281400699,lost,-2.508306871,0.0
269,countdown,player_01164,occasional_player,4.500903525,50.530522467,1.0,4.500903525,110,,0.058199507,0.052379556,52.520733776,11.668931246,-1.514135468,lost,-4.500903525,0.0
269,countdown,player_00534,occasional_player,0.651507464,55.031425992,1.0,0.651507464,110,,0.0084244,0.00758196,56.177660034,86.227193299,-0.220630972,lost,-0.651507464,0.0
270,bootstrap,player_00541,occasional_player,1.983450822,0,1.5,2.975176233,0,,0.023664102,0.021297692,91.493706242,46.128547896,0.00739686,lost,-1.983450822,0.0
270,bootstrap,player_01165,occasional_player,1.389101676,1.983450822,1.493412904,2.074502368,10,,0.016500278,0.01485025,92.058337931,66.271850017,-0.001383797,lost,-1.389101676,0.0
270,bootstrap,player_01000,opportunistic_player,5.860726318,3.372552498,1.488799658,8.725447336,10,,0.069400889,0.0624608,87.810294521,14.98283485,-0.009959401,lost,-5.860726318,0.0
270,bootstrap,player_00085,persistent_player,1.183686591,9.233278816,1.46933602,1.739233344,20,,0.013833599,0.012450239,92.253482262,77.937422763,-0.020371489,lost,-1.183686591,0.0
270,bootstrap,player_00774,player_whale,47.35186817,10.416965407,1.465404963,69.389662633,30,,0.551914887,0.496723398,48.393709762,1.022002122,0.207200687,lost,-47.35186817,0.0
270,bootstrap,player_00189,occasional_player,1.029465323,57.768833577,1.30814807,1.346693075,40,,0.010711393,0.009640254,92.399992466,89.755322886,-0.128781635,lost,-1.029465323,0.0
270,bootstrap,player_01166,opportunistic_player,2.695231602,58.7982989,1.304729186,3.516547334,40,,0.027970086,0.025173077,90.817514501,33.695625427,-0.341228014,lost,-2.695231602,0.0
270,bootstrap,player_00619,occasional_player,2.350146762,61.493530502,1.295778246,3.045269048,50,,0.02422161,0.021799449,91.145345099,38.782831172,-0.311996584,lost,-2.350146762,0.0
270,bootstrap,player_00512,occasional_player,14.79350726,63.843677264,1.287973342,19.053642982,60,,0.151549796,0.136394816,79.324152626,5.362092385,-1.95634632,won,79.324152626,3.83767682
270,bootstrap,player_00756,opportunistic_player,3.974409694,78.637184524,1.238843686,4.923672354,70,,0.039162146,0.035245931,89.602295314,22.544805949,-0.676211602,lost,-3.974409694,0.0
270,countdown,player_01167,opportunistic_player,5.718796275,82.611594218,1.0,5.718796275,70,,0.045486441,0.040937797,87.945128062,15.378258611,-1.884401557,lost,-5.718796275,0.0
270,countdown,player_01168,opportunistic_player,2.405356195,88.330390493,1.0,2.405356195,70,,0.01913184,0.017218656,91.092896138,37.870855189,-0.795441988,lost,-2.405356195,0.0
